,branch,PT,TY,LAB,V_plc,L2-NORM,PERIOD,PAR(5),PAR(6),PAR(7),PAR(8),PAR(40),PAR(41),PAR(42),PAR(43),PAR(80)
1,-1,-1,9,1,0.53,0.67906381236,113.5009,0.5678322,1.1590248784,0.33058384213,0.47423222393,0.040415328583,0.28933496267,0.00094990312957,0.075028407596,4.0
2,-1,-2,0,0,0.53000139496,0.67906606715,113.5022059,0.56783192925,1.1590230714,0.33058457886,0.47423348412,0.040415539509,0.28933450583,0.00094978943931,0.075029220042,4.0
3,-1,-3,0,0,0.53000441663,0.67906152812,113.50395864,0.56783128586,1.1590152339,0.3305861297,0.47423609564,0.040416006556,0.28933349754,0.00094979975941,0.075031026493,4.0
4,-1,-4,0,0,0.53000562632,0.67905970779,113.50466345,0.56783102804,1.159012312,0.33058710792,0.47423765034,0.040416048379,0.28933639667,0.00094934346114,0.075031767341,4.0
5,-1,-5,0,0,0.53000743785,0.67905697848,113.50572225,0.56783064167,1.1590076183,0.3305880357,0.47423921916,0.040416325289,0.28933573205,0.00094934745973,0.07503293455,4.0
6,-1,-6,0,0,0.53001014831,0.67905288719,113.50731398,0.56783006297,1.1590005964,0.33058942321,0.47424156651,0.040416741588,0.28933475247,0.00094935344147,0.075034687311,4.0
7,-1,-7,0,0,0.53001419864,0.67904675626,113.50970949,0.56782919679,1.1589899975,0.33059148511,0.47424490393,0.040417501706,0.28933036282,0.00094966205144,0.075036564587,4.0
8,-1,-8,0,0,0.53002023963,0.67903757345,113.51332042,0.56782790172,1.1589743584,0.33059457473,0.47425012941,0.040418460823,0.28933023918,0.00094968198233,0.075040302517,4.0
9,-1,-9,0,0,0.53002623922,0.67902840706,113.51695236,0.5678266116,1.1589588324,0.33059763954,0.47425531915,0.040419425762,0.28933021363,0.00094970184855,0.075044051417,4.0
10,-1,-10,0,0,0.53003219747,0.6790192572,113.52060507,0.56782532635,1.1589434023,0.33060076851,0.47426014971,0.040420972686,0.28932592429,0.00094937340189,0.075048100135,4.0
11,-1,-11,0,0,0.5300381144,0.67901012399,113.52427832,0.56782404591,1.1589280886,0.33060378303,0.47426526405,0.040421982113,0.28932434333,0.00094939015168,0.075052000326,4.0
12,-1,-12,0,0,0.53004399009,0.67900100753,113.52797189,0.56782277019,1.1589128865,0.33060677348,0.47427034271,0.040422997638,0.2893228632,0.0009494068257,0.075055912411,4.0
13,-1,-13,0,0,0.53004982458,0.67899190792,113.53168555,0.56782149912,1.158897713,0.33060971634,0.47427565332,0.040423591304,0.28932164867,0.00094939074007,0.075059364678,4.0
14,-1,-14,0,0,0.53005561796,0.67898282526,113.53541909,0.56782023262,1.1588827314,0.33061265885,0.47428066378,0.04042459952,0.28932033671,0.00094940661655,0.075063244144,4.0
